,reg_id,prov_id,mun_id,bgy_id,name
29799,9,973,97302,97302041,Panaghiusa
29800,9,973,97302,97302042,Poblacion
29801,9,973,97302,97302043,Resthouse
29802,9,973,97302,97302044,Romarate
29803,9,973,97302,97302045,San Jose
29804,9,973,97302,97302046,San Juan
29805,9,973,97302,97302047,Sapa Loboc
29806,9,973,97302,97302048,Tagulalo
29807,9,973,97302,97302050,La Paz
29808,9,973,97302,97302052,Waterfall
29809,9,973,97303,97303001,Baking
29810,9,973,97303,97303002,Balukbahan
29811,9,973,97303,97303003,Balumbunan
29812,9,973,97303,97303004,Bantal
29813,9,973,97303,97303005,Bobuan
29814,9,973,97303,97303006,Camp Blessing
29815,9,973,97303,97303007,Canoayan
29816,9,973,97303,97303008,Conacon
29817,9,973,97303,97303009,Dagum
29818,9,973,97303,97303010,Damit
29819,9,973,97303,97303011,Datagan
29820,9,973,97303,97303012,Depase
29821,9,973,97303,97303013,Deporehan
29822,9,973,97303,97303014,Depore
29823,9,973,97303,97303015,Dimalinao
29824,9,973,97303,97303016,Depili
29825,9,973,97303,97303017,Kahayagan
29826,9,973,97303,97303018,Kanipaan
29827,9,973,97303,97303019,Lamare
29828,9,973,97303,97303020,Liba
29829,9,973,97303,97303021,Matin-ao
29830,9,973,97303,97303022,Matun-og
29831,9,973,97303,97303023,Poblacion
29832,9,973,97303,97303024,Pulang Bato
29833,9,973,97303,97303025,Salawagan
29834,9,973,97303,97303026,Sigacad
29835,9,973,97303,97303027,Supon
29836,9,973,97303,97303028,Pangi
29837,9,973,97305,97305001,Bacayawan
29838,9,973,97305,97305002,Baha
29839,9,973,97305,97305005,Baluno
29840,9,973,97305,97305006,Binuay
29841,9,973,97305,97305007,Buburay
29842,9,973,97305,97305009,Grap
29843,9,973,97305,97305010,Kagawasan
29844,9,973,97305,97305012,Lalab
29845,9,973,97305,97305014,Libertad
29846,9,973,97305,97305017,Mahayag
29847,9,973,97305,97305021,Poblacion
29848,9,973,97305,97305023,Saloagan
29849,9,973,97305,97305024,Sugbay Uno
29850,9,973,97305,97305026,Sumpot
29851,9,973,97305,97305027,Tiniguangan
29852,9,973,97305,97305030,Tinggabulong
29853,9,973,97305,97305031,Tipangi
29854,9,973,97305,97305032,Balanagan
29855,9,973,97305,97305033,Josefina
29856,9,973,97305,97305034,Magahis
29857,9,973,97305,97305035,Mercedes
29858,9,973,97305,97305036,San Roque
29859,9,973,97305,97305037,Sumbato
29860,9,973,97305,97305038,Upper Ludiong
29861,9,973,97306,97306001,Bacawan
29862,9,973,97306,97306002,Benuatan
29863,9,973,97306,97306003,Beray
29864,9,973,97306,97306004,Dongos
29865,9,973,97306,97306005,Guinicolalay
29866,9,973,97306,97306006,Kinacap
29867,9,973,97306,97306007,Legarda 2
29868,9,973,97306,97306008,Legarda 3
29869,9,973,97306,97306009,Legarda 1
29870,9,973,97306,97306012,Lucoban
29871,9,973,97306,97306013,Lower Dimaya
29872,9,973,97306,97306014,Ludiong
29873,9,973,97306,97306015,East Migpulao
29874,9,973,97306,97306016,West Migpulao
29875,9,973,97306,97306017,Nangka
29876,9,973,97306,97306018,Ignacio Garrata
29877,9,973,97306,97306019,Old Mirapao
29878,9,973,97306,97306020,Poblacion
29879,9,973,97306,97306021,Proper Dimaya
29880,9,973,97306,97306022,Sagacad
29881,9,973,97306,97306023,Sambulawan
29882,9,973,97306,97306024,San Isidro
29883,9,973,97306,97306026,Sumpotan
29884,9,973,97306,97306027,Songayan
29885,9,973,97306,97306028,Tarakan
29886,9,973,97306,97306029,Upper Dimaya
29887,9,973,97306,97306030,Upper Sibul
29888,9,973,97306,97306031,Pisa-an
29889,9,973,97306,97306032,Don Jose
29890,9,973,97306,97306034,Nian
29891,9,973,97307,97307001,Bag-ong Misamis
29892,9,973,97307,97307002,Baga
29893,9,973,97307,97307003,Bag-ong Silao
29894,9,973,97307,97307005,Baloboan
29895,9,973,97307,97307007,Banta-ao
29896,9,973,97307,97307009,Bibilik
29897,9,973,97307,97307011,Calingayan
29898,9,973,97307,97307013,Camalig
29899,9,973,97307,97307014,Camanga
29900,9,973,97307,97307016,Cuatro-cuatro
29901,9,973,97307,97307026,Locuban
29902,9,973,97307,97307029,Malasik
29903,9,973,97307,97307030,Mama
29904,9,973,97307,97307032,Matab-ang
29905,9,973,97307,97307034,Mecolong
29906,9,973,97307,97307035,Metokong
29907,9,973,97307,97307036,Motosawa
29908,9,973,97307,97307040,Pag-asa (Pob.)
29909,9,973,97307,97307041,Paglaum (Pob.)
29910,9,973,97307,97307043,Pantad
29911,9,973,97307,97307044,Piniglibano
29912,9,973,97307,97307045,Rebokon
29913,9,973,97307,97307046,San Agustin
29914,9,973,97307,97307047,Sibucao
29915,9,973,97307,97307049,Sumadat
29916,9,973,97307,97307050,Tikwas
29917,9,973,97307,97307053,Tina
29918,9,973,97307,97307054,Tubo-Pait
29919,9,973,97307,97307055,Upper Dumalinao
29920,9,973,97307,97307057,Anonang
29921,9,973,97308,97308002,Bag-ong Valencia
29922,9,973,97308,97308003,Bucayan
29923,9,973,97308,97308004,Calumanggi
29924,9,973,97308,97308005,Caridad
29925,9,973,97308,97308006,Danlugan
29926,9,973,97308,97308007,Datu Totocan
29927,9,973,97308,97308008,Dilud
29928,9,973,97308,97308009,Ditulan
29929,9,973,97308,97308010,Dulian
29930,9,973,97308,97308011,Dulop
29931,9,973,97308,97308012,Guintananan
29932,9,973,97308,97308013,Guitran
29933,9,973,97308,97308014,Gumpingan
29934,9,973,97308,97308015,La Fortuna
29935,9,973,97308,97308016,Libertad
29936,9,973,97308,97308017,Licabang
29937,9,973,97308,97308018,Lipawan
29938,9,973,97308,97308019,Lower Landing
29939,9,973,97308,97308020,Lower Timonan
29940,9,973,97308,97308021,Macasing
29941,9,973,97308,97308022,Mahayahay
29942,9,973,97308,97308023,Malagalad
29943,9,973,97308,97308024,Manlabay
29944,9,973,97308,97308025,Maralag
29945,9,973,97308,97308026,Marangan
29946,9,973,97308,97308027,New Basak
29947,9,973,97308,97308030,Bagong Kauswagan
29948,9,973,97308,97308032,Saad
29949,9,973,97308,97308033,Salvador
29950,9,973,97308,97308034,San Pablo (Pob.)
29951,9,973,97308,97308035,San Pedro (Pob.)
29952,9,973,97308,97308037,San Vicente
29953,9,973,97308,97308038,Senote
29954,9,973,97308,97308039,Sinonok
29955,9,973,97308,97308041,Sunop
29956,9,973,97308,97308042,Tagun
29957,9,973,97308,97308043,Tamurayan
29958,9,973,97308,97308045,Upper Landing
29959,9,973,97308,97308046,Upper Timonan
29960,9,973,97308,97308047,Bagong Silang
29961,9,973,97308,97308048,Dapiwak
29962,9,973,97308,97308049,Labangon
29963,9,973,97308,97308050,San Juan
29964,9,973,97308,97308051,Canibongan
29965,9,973,97311,97311004,Bogayo
29966,9,973,97311,97311005,Bolisong
29967,9,973,97311,97311006,Bualan
29968,9,973,97311,97311008,Boyugan East
29969,9,973,97311,97311009,Boyugan West
29970,9,973,97311,97311010,Diplo
29971,9,973,97311,97311013,Gawil
29972,9,973,97311,97311014,Gusom
29973,9,973,97311,97311015,Kitaan Dagat
29974,9,973,97311,97311017,Limamawan
29975,9,973,97311,97311019,Mahayahay
29976,9,973,97311,97311020,Pangi
29977,9,973,97311,97311022,Poblacion
29978,9,973,97311,97311023,Picanan
29979,9,973,97311,97311024,Salagmanok
29980,9,973,97311,97311026,Secade
29981,9,973,97311,97311027,Suminalum
29982,9,973,97311,97311029,Lantawan
29983,9,973,97312,97312001,Bagalupa
29984,9,973,97312,97312003,Balimbingan
29985,9,973,97312,97312005,Binayan
29986,9,973,97312,97312006,Bokong
29987,9,973,97312,97312007,Bulanit
29988,9,973,97312,97312008,Cogonan
29989,9,973,97312,97312009,Dalapang
29990,9,973,97312,97312010,Dipaya
29991,9,973,97312,97312011,Langapod
29992,9,973,97312,97312012,Lantian
29993,9,973,97312,97312013,Lower Campo Islam (Pob.)
29994,9,973,97312,97312014,Lower Pulacan
29995,9,973,97312,97312015,New Labangan
29996,9,973,97312,97312016,Noboran
29997,9,973,97312,97312017,Old Labangan
29998,9,973,97312,97312019,San Isidro
29999,9,973,97312,97312020,Santa Cruz
30000,9,973,97312,97312021,Tapodoc
30001,9,973,97312,97312022,Tawagan Norte
30002,9,973,97312,97312023,Upper Campo Islam (Pob.)
30003,9,973,97312,97312024,Upper Pulacan
30004,9,973,97312,97312026,Combo
30005,9,973,97312,97312027,Dimasangca
30006,9,973,97312,97312028,Lower Sang-an
30007,9,973,97312,97312029,Upper Sang-an
30008,9,973,97313,97313002,Bulawan
30009,9,973,97313,97313003,Carpoc
30010,9,973,97313,97313004,Danganan
30011,9,973,97313,97313005,Dansal
30012,9,973,97313,97313007,Dumara
30013,9,973,97313,97313010,Linokmadalum
30014,9,973,97313,97313011,Luanan
30015,9,973,97313,97313012,Lubusan
30016,9,973,97313,97313013,Mahalingeb
30017,9,973,97313,97313014,Mandeg
30018,9,973,97313,97313015,Maralag
30019,9,973,97313,97313016,Maruing
30020,9,973,97313,97313017,Molum
30021,9,973,97313,97313018,Pampang
30022,9,973,97313,97313019,Pantad
30023,9,973,97313,97313020,Pingalay
30024,9,973,97313,97313023,Salambuyan
30025,9,973,97313,97313024,San Jose
30026,9,973,97313,97313025,Sayog
30027,9,973,97313,97313027,Tabon
30028,9,973,97313,97313028,Talabob
30029,9,973,97313,97313029,Tiguha
30030,9,973,97313,97313030,Tininghalang
30031,9,973,97313,97313031,Tipasan
30032,9,973,97313,97313033,Tugaya
30033,9,973,97313,97313034,Poblacion
30034,9,973,97315,97315001,Bag-ong Balamban
30035,9,973,97315,97315002,Bag-ong Dalaguete
30036,9,973,97315,97315003,Marabanan
30037,9,973,97315,97315004,Boniao
30038,9,973,97315,97315005,Delusom
30039,9,973,97315,97315006,Diwan
30040,9,973,97315,97315007,Guripan
30041,9,973,97315,97315008,Kaangayan
30042,9,973,97315,97315009,Kabuhi
30043,9,973,97315,97315011,Lourmah
30044,9,973,97315,97315012,Lower Salug Daku
30045,9,973,97315,97315013,Lower Santo Nino
30046,9,973,97315,97315014,Sicpao
30047,9,973,97315,97315015,Malubo
30048,9,973,97315,97315016,Manguiles
30049,9,973,97315,97315017,Panagaan
30050,9,973,97315,97315018,Paraiso
30051,9,973,97315,97315019,Pedagan
30052,9,973,97315,97315020,Poblacion
30053,9,973,97315,97315021,Pugwan
30054,9,973,97315,97315022,San Isidro
30055,9,973,97315,97315023,San Jose
30056,9,973,97315,97315024,San Vicente
30057,9,973,97315,97315025,Santa Cruz
30058,9,973,97315,97315027,Tuboran
30059,9,973,97315,97315028,Tumapic
30060,9,973,97315,97315029,Upper Salug Daku
30061,9,973,97315,97315030,Upper Santo Nino
30062,9,973,97315,97315032,Tulan
30063,9,973,97317,97317001,Balintawak
30064,9,973,97317,97317003,Bularong
30065,9,973,97317,97317005,Kalian
30066,9,973,97317,97317008,Kolot
30067,9,973,97317,97317010,Digon
30068,9,973,97317,97317011,Guinimanan
30069,9,973,97317,97317012,Igat Island
30070,9,973,97317,97317014,Limamawan
30071,9,973,97317,97317016,Limbatong
30072,9,973,97317,97317018,Lumbog
30073,9,973,97317,97317024,Poblacion
30074,9,973,97317,97317025,Sagua
30075,9,973,97317,97317027,Talanusa
30076,9,973,97317,97317028,Tiguian
30077,9,973,97317,97317029,Tulapok
30078,9,973,97317,97317031,Magahis
30079,9,973,97317,97317032,Josefina
30080,9,973,97318,97318001,Bacahan
30081,9,973,97318,97318003,Bibilop
30082,9,973,97318,97318005,Buloron
30083,9,973,97318,97318007,Canipay Norte
30084,9,973,97318,97318008,Canipay Sur
30085,9,973,97318,97318009,Cumaron
30086,9,973,97318,97318011,Golictop
30087,9,973,97318,97318012,Kahayagan
30088,9,973,97318,97318016,Lumpunid
30089,9,973,97318,97318017,Matalang
30090,9,973,97318,97318018,New Katipunan
30091,9,973,97318,97318019,New Unidos
30092,9,973,97318,97318020,Palili
30093,9,973,97318,97318021,Piwan
30094,9,973,97318,97318022,Poblacion A
30095,9,973,97318,97318023,Poblacion B
30096,9,973,97318,97318024,Sigapod
30097,9,973,97318,97318026,Timbaboy
30098,9,973,97318,97318027,Tulbong
30099,9,973,97318,97318028,Tuluan
30100,9,973,97318,97318029,Pisompongan
30101,9,973,97318,97318030,Cabaloran
30102,9,973,97318,97318031,Dakayakan
30103,9,973,97318,97318032,Duelic
30104,9,973,97318,97318033,Dumalinao
30105,9,973,97318,97318034,Ecuan
30106,9,973,97318,97318035,Guinabot
30107,9,973,97318,97318036,Guitalos
30108,9,973,97318,97318038,Licuro-an
30109,9,973,97318,97318039,Pawan
30110,9,973,97318,97318040,Balonai
30111,9,973,97318,97318041,Guma
30112,9,973,97318,97318042,Pili
30113,9,973,97319,97319001,Alicia
30114,9,973,97319,97319002,Ariosa
30115,9,973,97319,97319003,Bagong Argao
30116,9,973,97319,97319005,Bagong Gutlang
30117,9,973,97319,97319006,Blancia
30118,9,973,97319,97319007,Bogo Capalaran
30119,9,973,97319,97319008,Dalaon
30120,9,973,97319,97319009,Dipolo
30121,9,973,97319,97319010,Dontulan
30122,9,973,97319,97319012,Gonosan
30123,9,973,97319,97319014,Culo
30124,9,973,97319,97319015,Lower Dimorok
30125,9,973,97319,97319016,Lower Dimalinao
30126,9,973,97319,97319017,Mabuhay
30127,9,973,97319,97319018,Madasigon (Pob.)
30128,9,973,97319,97319019,Makuguihon (Pob.)
30129,9,973,97319,97319020,Maloloy-on (Pob.)
30130,9,973,97319,97319021,Miligan
30131,9,973,97319,97319024,Parasan
30132,9,973,97319,97319025,Rizal
30133,9,973,97319,97319026,Santo Rosario
30134,9,973,97319,97319027,Silangit
30135,9,973,97319,97319028,Simata
30136,9,973,97319,97319029,Sudlon
30137,9,973,97319,97319030,Upper Dimorok
30138,9,973,97322,97322001,Alegria
30139,9,973,97322,97322002,Balangasan (Pob.)
30140,9,973,97322,97322003,Balintawak
30141,9,973,97322,97322004,Baloyboan
30142,9,973,97322,97322005,Banale
30143,9,973,97322,97322006,Bogo
30144,9,973,97322,97322007,Bomba
30145,9,973,97322,97322010,Buenavista
30146,9,973,97322,97322011,Bulatok
30147,9,973,97322,97322012,Bulawan
30148,9,973,97322,97322013,Danlugan
30149,9,973,97322,97322014,Dao
30150,9,973,97322,97322015,Datagan
30151,9,973,97322,97322016,Deborok
30152,9,973,97322,97322017,Ditoray
30153,9,973,97322,97322018,Gatas (Pob.)
30154,9,973,97322,97322019,Gubac
30155,9,973,97322,97322020,Gubang
30156,9,973,97322,97322021,Kagawasan
30157,9,973,97322,97322022,Kahayagan
30158,9,973,97322,97322023,Kalasan
30159,9,973,97322,97322024,La Suerte
30160,9,973,97322,97322025,Lala
30161,9,973,97322,97322026,Lapidian
30162,9,973,97322,97322027,Lenienza
30163,9,973,97322,97322028,Lizon Valley
30164,9,973,97322,97322029,Lourdes
30165,9,973,97322,97322030,Lower Sibatang
30166,9,973,97322,97322031,Lumad
30167,9,973,97322,97322032,Macasing
30168,9,973,97322,97322033,Manga
30169,9,973,97322,97322034,Muricay
30170,9,973,97322,97322035,Napolan
30171,9,973,97322,97322036,Palpalan
30172,9,973,97322,97322037,Pedulonan
30173,9,973,97322,97322038,Poloyagan
30174,9,973,97322,97322039,San Francisco (Pob.)
30175,9,973,97322,97322040,San Jose (Pob.)
30176,9,973,97322,97322041,San Pedro (Pob.)
30177,9,973,97322,97322042,Santa Lucia (Pob.)
30178,9,973,97322,97322043,Santiago (Pob.)
30179,9,973,97322,97322044,Tawagan Sur
30180,9,973,97322,97322045,Tiguma
30181,9,973,97322,97322046,Tuburan (Pob.)
30182,9,973,97322,97322047,Tulawas
30183,9,973,97322,97322048,Tulangan
30184,9,973,97322,97322050,Upper Sibatang
30185,9,973,97322,97322051,White Beach
30186,9,973,97322,97322052,Kawit
30187,9,973,97322,97322053,Lumbia
30188,9,973,97322,97322054,Santa Maria
30189,9,973,97322,97322055,Santo Nino
30190,9,973,97322,97322056,Dampalan
30191,9,973,97322,97322057,Dumagoc
30192,9,973,97323,97323001,Bagong Opon
30193,9,973,97323,97323002,Bambong Daku
30194,9,973,97323,97323003,Bambong Diut
30195,9,973,97323,97323004,Bobongan
30196,9,973,97323,97323005,Campo IV
30197,9,973,97323,97323006,Campo V
30198,9,973,97323,97323007,Caniangan
30199,9,973,97323,97323008,Dipalusan
30200,9,973,97323,97323009,Eastern Bobongan
30201,9,973,97323,97323010,Esperanza
30202,9,973,97323,97323011,Gapasan
30203,9,973,97323,97323012,Katipunan
30204,9,973,97323,97323013,Kauswagan
30205,9,973,97323,97323014,Lower Sambulawan
30206,9,973,97323,97323015,Mabini
30207,9,973,97323,97323016,Magsaysay
30208,9,973,97323,97323017,Malating
30209,9,973,97323,97323018,Paradise
30210,9,973,97323,97323019,Pasingkalan
30211,9,973,97323,97323020,Poblacion
30212,9,973,97323,97323023,San Fernando
30213,9,973,97323,97323026,Santo Rosario
30214,9,973,97323,97323027,Sapa Anding
30215,9,973,97323,97323028,Sinaguing
30216,9,973,97323,97323029,Switch
30217,9,973,97323,97323030,Upper Laperian
30218,9,973,97323,97323031,Wakat
30219,9,973,97324,97324002,Betinan
30220,9,973,97324,97324003,Bulawan
30221,9,973,97324,97324004,Calube
30222,9,973,97324,97324005,Concepcion
30223,9,973,97324,97324007,Dao-an
30224,9,973,97324,97324008,Dumalian
30225,9,973,97324,97324009,Fatima
30226,9,973,97324,97324012,Langilan
30227,9,973,97324,97324013,Lantawan
30228,9,973,97324,97324014,Laperian
30229,9,973,97324,97324015,Libuganan
30230,9,973,97324,97324016,Limonan
30231,9,973,97324,97324017,Mati
30232,9,973,97324,97324018,Ocapan
30233,9,973,97324,97324019,Poblacion
30234,9,973,97324,97324020,San Isidro
30235,9,973,97324,97324021,Sayog
30236,9,973,97324,97324022,Tapian
30237,9,973,97325,97325001,Bag-ong Misamis
30238,9,973,97325,97325002,Bubual
30239,9,973,97325,97325003,Buton
30240,9,973,97325,97325004,Culasian
30241,9,973,97325,97325005,Daplayan
30242,9,973,97325,97325006,Kalilangan
30243,9,973,97325,97325007,Kapamanok
30244,9,973,97325,97325008,Kondum
30245,9,973,97325,97325009,Lumbayao
30246,9,973,97325,97325010,Mabuhay
30247,9,973,97325,97325011,Marcos Village
30248,9,973,97325,97325012,Miasin
30249,9,973,97325,97325013,Molansong
30250,9,973,97325,97325014,Pantad
30251,9,973,97325,97325015,Pao
30252,9,973,97325,97325016,Payag
30253,9,973,97325,97325017,Poblacion
30254,9,973,97325,97325018,Pongapong
30255,9,973,97325,97325020,Sagasan
30256,9,973,97325,97325021,Sacbulan
30257,9,973,97325,97325022,Senior
30258,9,973,97325,97325023,Songgoy
30259,9,973,97325,97325024,Tandubuay
30260,9,973,97325,97325025,Ticala Island
30261,9,973,97325,97325026,Taniapan
30262,9,973,97325,97325027,Tubo-pait
30263,9,973,97325,97325028,Villakapa
30264,9,973,97325,97325029,San Juan
30265,9,973,97327,97327001,Abong-abong
30266,9,973,97327,97327002,Baganian
30267,9,973,97327,97327003,Baya-baya
30268,9,973,97327,97327004,Capisan
30269,9,973,97327,97327005,Concepcion
30270,9,973,97327,97327006,Culabay
30271,9,973,97327,97327008,Lumbia
30272,9,973,97327,97327009,Mabuhay
30273,9,973,97327,97327010,Malim
30274,9,973,97327,97327011,Manikaan
30275,9,973,97327,97327012,New Oroquieta
30276,9,973,97327,97327013,Poblacion
30277,9,973,97327,97327014,San Francisco
30278,9,973,97327,97327015,Tultolan
30279,9,973,97327,97327016,Dona Josefina
30280,9,973,97328,97328001,Alang-alang
30281,9,973,97328,97328002,Bag-ong Kauswagan
30282,9,973,97328,97328004,Bag-ong Tabogon
30283,9,973,97328,97328005,Balugo
30284,9,973,97328,97328006,Fabian
30285,9,973,97328,97328007,Cabgan
30286,9,973,97328,97328008,Calolot
30287,9,973,97328,97328010,Dimalinao
30288,9,973,97328,97328012,Gabunon
30289,9,973,97328,97328013,Happy Valley (Pob.)
30290,9,973,97328,97328015,Libato
30291,9,973,97328,97328016,Limamawan
30292,9,973,97328,97328019,Lower Liasan
30293,9,973,97328,97328020,Lower Lodiong (Pob.)
30294,9,973,97328,97328021,Lower Tiparak
30295,9,973,97328,97328022,Lower Usogan
30296,9,973,97328,97328024,Maya-maya
30297,9,973,97328,97328027,New Village (Pob.)
30298,9,973,97328,97328029,Pelocoban
30299,9,973,97328,97328030,Riverside (Pob.)
30300,9,973,97328,97328031,Sagrada Familia
30301,9,973,97328,97328032,San Jose
30302,9,973,97328,97328034,Sumalig
30303,9,973,97328,97328036,Tuluan
30304,9,973,97328,97328037,Tungawan
30305,9,973,97328,97328039,Upper Liason
30306,9,973,97328,97328040,Upper Lodiong
30307,9,973,97328,97328041,Upper Tiparak
30308,9,973,97328,97328042,Angeles
30309,9,973,97328,97328043,Kapalaran
30310,9,973,97328,97328044,San Vicente
30311,9,973,97330,97330001,Alindahaw
30312,9,973,97330,97330002,Baclay
30313,9,973,97330,97330005,Balimbingan
30314,9,973,97330,97330006,Buenasuerte
30315,9,973,97330,97330007,Camanga
30316,9,973,97330,97330008,Curvada
30317,9,973,97330,97330009,Laperian
30318,9,973,97330,97330010,Libertad
30319,9,973,97330,97330011,Lower Bayao
30320,9,973,97330,97330012,Luy-a
30321,9,973,97330,97330013,Manilan
30322,9,973,97330,97330014,Manlayag
30323,9,973,97330,97330015,Militar
30324,9,973,97330,97330016,Navalan
30325,9,973,97330,97330019,Panduma Senior
30326,9,973,97330,97330020,Sambulawan
30327,9,973,97330,97330021,San Antonio
30328,9,973,97330,97330022,San Carlos (Pob.)
30329,9,973,97330,97330023,Santo Nino (Pob.)
30330,9,973,97330,97330024,Santo Rosario
30331,9,973,97330,97330025,Sugod
30332,9,973,97330,97330026,Tabuan
30333,9,973,97330,97330027,Tagulo
30334,9,973,97330,97330028,Tinotungan
30335,9,973,97330,97330029,Upper Bayao
30336,9,973,97332,97332001,Arena Blanco
30337,9,973,97332,97332002,Ayala
30338,9,973,97332,97332004,Baliwasan
30339,9,973,97332,97332005,Baluno
30340,9,973,97332,97332010,Boalan
30341,9,973,97332,97332011,Bolong
30342,9,973,97332,97332012,Buenavista
30343,9,973,97332,97332013,Bunguiao
30344,9,973,97332,97332014,Busay
30345,9,973,97332,97332015,Cabaluay
30346,9,973,97332,97332016,Cabatangan
30347,9,973,97332,97332017,Cacao
30348,9,973,97332,97332018,Calabasa
30349,9,973,97332,97332019,Calarian
30350,9,973,97332,97332020,Campo Islam
30351,9,973,97332,97332021,Canelar
30352,9,973,97332,97332022,Cawit
30353,9,973,97332,97332023,Culianan
30354,9,973,97332,97332024,Curuan
30355,9,973,97332,97332025,Dita
30356,9,973,97332,97332026,Divisoria
30357,9,973,97332,97332027,Dulian
30358,9,973,97332,97332028,Dulian
30359,9,973,97332,97332030,Guisao
30360,9,973,97332,97332031,Guiwan
30361,9,973,97332,97332032,La Paz
30362,9,973,97332,97332033,Labuan
30363,9,973,97332,97332034,Lamisahan
30364,9,973,97332,97332035,Landang Gua
30365,9,973,97332,97332036,Landang Laum
30366,9,973,97332,97332037,Lanzones
30367,9,973,97332,97332038,Lapakan
30368,9,973,97332,97332039,Latuan
30369,9,973,97332,97332040,Limaong
30370,9,973,97332,97332041,Limpapa
30371,9,973,97332,97332042,Lubigan
30372,9,973,97332,97332043,Lumayang
30373,9,973,97332,97332044,Lumbangan
30374,9,973,97332,97332045,Lunzuran
30375,9,973,97332,97332046,Maasin
30376,9,973,97332,97332047,Malagutay
30377,9,973,97332,97332048,Mampang
30378,9,973,97332,97332049,Manalipa
30379,9,973,97332,97332050,Mangusu
30380,9,973,97332,97332051,Manicahan
30381,9,973,97332,97332052,Mariki
30382,9,973,97332,97332053,Mercedes
30383,9,973,97332,97332054,Muti
30384,9,973,97332,97332055,Pamucutan
30385,9,973,97332,97332056,Pangapuyan
30386,9,973,97332,97332057,Panubigan
30387,9,973,97332,97332058,Pasilmanta
30388,9,973,97332,97332059,Pasonanca
30389,9,973,97332,97332060,Patalon
30390,9,973,97332,97332061,Barangay Zone I (Pob.)
30391,9,973,97332,97332062,Barangay Zone II (Pob.)
30392,9,973,97332,97332063,Barangay Zone III (Pob.)
30393,9,973,97332,97332064,Barangay Zone IV (Pob.)
30394,9,973,97332,97332065,Putik
30395,9,973,97332,97332066,Quiniput
30396,9,973,97332,97332067,Recodo
30397,9,973,97332,97332068,Rio Hondo
30398,9,973,97332,97332069,Salaan
30399,9,973,97332,97332070,San Jose Cawa-cawa
30400,9,973,97332,97332071,San Jose Gusu
30401,9,973,97332,97332072,San Roque
30402,9,973,97332,97332073,Sangali
30403,9,973,97332,97332074,Santa Barbara
30404,9,973,97332,97332075,Santa Catalina
30405,9,973,97332,97332076,Santa Maria
30406,9,973,97332,97332077,Santo Nino
30407,9,973,97332,97332078,Sibulao
30408,9,973,97332,97332079,Sinubung
30409,9,973,97332,97332080,Sinunoc
30410,9,973,97332,97332081,Tagasilay
30411,9,973,97332,97332082,Taguiti
30412,9,973,97332,97332083,Talabaan
30413,9,973,97332,97332084,Talisayan
30414,9,973,97332,97332085,Talon-talon
30415,9,973,97332,97332086,Taluksangay
30416,9,973,97332,97332087,Tetuan
30417,9,973,97332,97332088,Tictapul
30418,9,973,97332,97332089,Tigbalabag
30419,9,973,97332,97332090,Tigtabon
30420,9,973,97332,97332091,Tolosa
30421,9,973,97332,97332092,Tugbungan
30422,9,973,97332,97332093,Tulungatung
30423,9,973,97332,97332094,Tumaga
30424,9,973,97332,97332095,Tumalutab
30425,9,973,97332,97332096,Tumitus
30426,9,973,97332,97332097,Vitali
30427,9,973,97332,97332098,Capisan
30428,9,973,97332,97332099,Camino Nuevo
30429,9,973,97332,97332100,Licomo
30430,9,973,97332,97332101,Kasanyangan
30431,9,973,97332,97332102,Pasobolong
30432,9,973,97332,97332103,Victoria
30433,9,973,97332,97332104,Zambowood
30434,9,973,97333,97333001,Baking
30435,9,973,97333,97333002,Bagong Kahayag
30436,9,973,97333,97333003,Biswangan
30437,9,973,97333,97333004,Bululawan
30438,9,973,97333,97333005,Dagum
30439,9,973,97333,97333006,Gasa
30440,9,973,97333,97333007,Gatub
30441,9,973,97333,97333008,Poblacion
30442,9,973,97333,97333009,Lukuan
30443,9,973,97333,97333010,Matalang
30444,9,973,97333,97333011,Sapang Pinoles
30445,9,973,97333,97333012,Sebuguey
30446,9,973,97333,97333013,Tiwales
30447,9,973,97333,97333014,Tubod
30448,9,973,97337,97337001,Bogo Calabat
30449,9,973,97337,97337002,Dawa
30450,9,973,97337,97337003,Ebarle
30451,9,973,97337,97337004,Upper Bagong Tudela (Pob.)
30452,9,973,97337,97337005,Leonardo
30453,9,973,97337,97337006,Litapan
30454,9,973,97337,97337007,Lower Bagong Tudela
30455,9,973,97337,97337008,Mansanas
30456,9,973,97337,97337009,Moradji
30457,9,973,97337,97337010,Nemeno
30458,9,973,97337,97337011,Nopulan
30459,9,973,97337,97337012,Sebukang
30460,9,973,97337,97337013,Tagaytay Hill
30461,9,973,97337,97337014,Gumahan (Pob.)
30462,9,973,97338,97338001,Balabawan
30463,9,973,97338,97338002,Balong-balong
30464,9,973,97338,97338003,Colojo
30465,9,973,97338,97338004,Liasan
30466,9,973,97338,97338005,Liguac
30467,9,973,97338,97338006,Limbayan
30468,9,973,97338,97338007,Lower Paniki-an
30469,9,973,97338,97338008,Matin-ao
30470,9,973,97338,97338009,Panubigan
30471,9,973,97338,97338010,Poblacion
30472,9,973,97338,97338011,Punta Flecha
30473,9,973,97338,97338012,Sugbay Dos
30474,9,973,97338,97338013,Tongao
30475,9,973,97338,97338014,Upper Paniki-an
30476,9,973,97338,97338015,San Isidro
30477,9,973,97340,97340001,Bag-ong Baroy
30478,9,973,97340,97340002,Bag-ong Oroquieta
